Timestep,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
3680.0,0.0,133.51,211.55,111.03,0.0,66.03,231.14,572.6800000000001,388.12,32.129999999999995,264.88,418.79999999999995,238.64000000000001,477.08,541.59,174.03,418.55,253.54,186.04,106.51999999999998,0.0,54.010000000000005,262.76,90.06,0.0
3720.0,0.0,63.010000000000005,100.65,19.5,0.0,42.01,150.01999999999998,605.89,165.79000000000002,34.5,427.64,279.12,313.69,391.97,705.27,77.1,217.73,264.19,141.07,70.50999999999999,0.0,19.5,489.15,65.10000000000001,0.0
3760.0,0.0,76.50999999999999,245.20000000000002,46.510000000000005,0.0,6.0,150.11,681.5200000000001,288.8,46.5,391.69000000000005,417.09000000000003,283.05,417.06,733.54,136.56,409.58,370.44,96.05,126.02000000000001,0.0,19.5,260.45,12.0,0.0
3800.0,0.0,107.15,243.63,27.01,0.0,25.5,99.14,721.29,308.14,62.08,370.8,205.6,321.27,384.23,869.12,48.01,232.82,381.05,54.09,123.01,0.0,54.580000000000005,374.41,55.5,0.0
3840.0,0.0,93.03,133.87,18.0,0.0,40.5,126.24000000000001,593.3100000000001,296.18,19.5,430.45,342.05,261.51,418.83,921.73,135.10000000000002,283.53999999999996,420.25,55.730000000000004,157.51,0.0,69.01,381.91,19.5,0.0
3880.0,0.0,41.89,260.16,21.1,0.0,6.0,121.67000000000002,404.54,293.24,0.0,312.27000000000004,303.22,277.76,177.39000000000001,793.72,145.55,127.78,382.77,25.509999999999998,139.51999999999998,0.0,70.61,405.87,21.01,0.0
3920.0,0.0,92.85,319.48,31.52,0.0,6.0,90.08,758.29,225.67,26.5,417.08,289.71999999999997,327.06000000000006,361.43,553.08,102.05,145.73,373.76,18.0,160.54,0.0,6.06,497.82,129.06,0.0
3960.0,0.0,64.50999999999999,301.57,156.02,0.0,57.01,192.04,587.9899999999999,469.89,135.99,309.12,219.16,247.75,364.97,549.9,87.02,336.19,340.73,205.52,240.04000000000002,0.0,63.0,422.71999999999997,91.52000000000001,0.0
4000.0,0.0,34.5,279.65,19.5,0.0,19.5,103.51,557.84,250.67000000000002,64.53,421.55,389.36,177.82999999999998,472.59000000000003,527.9300000000001,58.51,166.60999999999999,150.03,99.03,183.02999999999997,0.0,53.1,511.61,34.5,0.0
4040.0,0.0,19.53,276.3,55.52,0.0,46.53,193.53,526.01,492.1,45.010000000000005,199.6,373.55,156.13,469.88,538.65,39.0,111.03,313.83,118.50999999999999,159.12,0.0,90.00999999999999,399.48,12.0,0.0
4080.0,0.0,49.51,325.56,12.0,0.0,12.0,241.67,569.73,241.73000000000002,40.23,378.05,333.13,157.64000000000001,375.21999999999997,551.06,36.01,109.62,297.11,106.51,101.14,0.0,25.5,451.98,55.51,0.0
4120.0,0.0,18.0,145.55,40.510000000000005,0.0,40.510000000000005,48.0,606.9399999999999,379.54999999999995,33.0,333.32000000000005,387.07,216.19,417.06,658.91,75.00999999999999,187.7,412.82,105.12,151.52,0.0,12.030000000000001,187.64,25.54,0.0
4160.0,0.0,90.64,468.06000000000006,42.0,0.0,12.0,33.0,397.82,166.73000000000002,26.07,601.62,201.77999999999997,186.12,184.89,577.74,28.5,111.00999999999999,381.04,69.0,120.68,0.0,13.5,434.15,34.5,0.0
4200.0,0.0,6.0,154.57999999999998,6.0,0.0,6.0,97.61000000000001,525.27,321.18,12.0,335.52000000000004,372.15999999999997,148.66,409.28000000000003,564.97,6.0,156.3,375.25,75.08,121.56,0.0,27.0,379.36,12.02,0.0
4240.0,0.0,26.09,256.65,6.0,0.0,6.0,54.22,367.92,303.40999999999997,36.11,282.12,183.43,120.25999999999999,202.7,642.02,20.13,309.31,369.33000000000004,70.63,159.02,0.0,12.0,325.72,42.09,0.0
4280.0,0.0,6.0,91.52000000000001,0.0,0.0,13.5,33.0,538.6,273.18,6.01,342.0,314.68,289.64,285.13,613.05,31.54,102.02000000000001,456.21999999999997,123.25,115.53,0.0,0.0,436.66,81.02,0.0
4320.0,0.0,84.05,252.08,0.0,0.0,85.50999999999999,141.01999999999998,342.15999999999997,442.52,34.54,326.01,481.48,261.17,196.7,752.15,120.02000000000001,208.89999999999998,373.97,180.03,202.53000000000003,0.0,120.02,327.27,40.54,0.0
4360.0,0.0,100.60999999999999,93.01,70.5,0.0,63.0,100.51,546.0799999999999,298.67,49.51,391.63,306.09000000000003,216.14,300.72,590.9,17.11,153.03,471.16,129.02,153.03,0.0,33.0,496.57,117.09,0.0
4400.0,0.0,48.01,238.57,31.5,0.0,36.01,127.51,429.36,432.07000000000005,55.510000000000005,275.40999999999997,492.18000000000006,195.14,469.56,528.04,71.12,246.19,351.22,171.04000000000002,238.54000000000002,0.0,33.0,411.34,118.50999999999999,0.0
4440.0,0.0,34.5,159.83,33.0,0.0,12.57,81.0,539.02,241.82,33.0,391.57,261.24,291.14,389.37,429.21999999999997,34.5,178.51999999999998,444.15,75.0,205.53,0.0,40.5,488.28999999999996,133.54,0.0
4480.0,0.0,40.5,219.5,30.6,0.0,85.52000000000001,103.61000000000001,532.57,386.15999999999997,73.51,393.69,394.57000000000005,322.65999999999997,426.24,390.54,12.0,171.18,428.01,75.00999999999999,123.05000000000001,0.0,149.13,421.74,63.01,0.0
4520.0,0.0,6.0,252.04,48.0,0.0,12.0,76.5,478.15000000000003,240.19,42.10000000000001,378.15,420.32,156.12,318.46000000000004,440.61999999999995,28.5,108.04,472.95,57.1,190.51,0.0,48.0,417.25,71.14,0.0
4560.0,0.0,81.02000000000001,121.76,51.04,0.0,21.0,99.25999999999999,560.5400000000001,342.04999999999995,19.509999999999998,120.11,375.62,313.95,455.9,570.44,44.269999999999996,186.08,249.22,52.5,85.52000000000001,0.0,55.51,496.65,187.6,0.0
4600.0,0.0,40.59,244.54,32.85,0.0,13.5,97.59,438.29,289.86,0.0,304.93,405.04,237.26,429.14,556.31,30.12,199.76000000000002,460.57000000000005,121.89,28.5,0.0,24.59,457.01,93.12,0.0
4640.0,0.0,132.08,81.12,0.0,0.0,69.03,106.58999999999999,598.69,279.65999999999997,41.12,391.58000000000004,324.12,396.31000000000006,420.17,551.4100000000001,34.56,210.26999999999998,619.59,106.63000000000001,159.01999999999998,0.0,54.04,512.6,129.64,0.0
4680.0,0.0,99.07999999999998,426.12,91.61000000000001,0.0,93.07,156.03,595.38,403.77,78.62,401.49,565.5799999999999,223.53999999999996,592.6,348.32,93.00999999999999,232.54,532.69,76.50999999999999,159.03,0.0,132.01,586.52,104.13999999999999,0.0
4720.0,0.0,70.50999999999999,159.64,85.50999999999999,0.0,40.53,144.02,552.2,322.39,63.06,390.8,547.92,283.78,366.45000000000005,530.09,12.0,193.67000000000002,574.69,100.52,55.56,0.0,40.5,564.46,93.10999999999999,0.0
4760.0,0.0,75.00999999999999,276.75,96.03,0.0,133.51,148.61,566.44,432.06,63.01,443.2100000000001,597.26,238.35,634.63,518.08,114.9,315.14,415.64,132.95999999999998,135.01999999999998,0.0,40.5,247.57,82.50999999999999,0.0
4800.0,0.0,100.60000000000001,316.28,6.0,0.0,85.50999999999999,151.51999999999998,493.86,204.8,63.01,361.55,502.81,298.67999999999995,367.85,438.36,57.01,150.12,504.28000000000003,151.57,97.73,0.0,25.5,453.8,18.0,0.0
4840.0,0.0,40.51,270.21000000000004,45.019999999999996,0.0,46.519999999999996,163.61,420.53000000000003,483.81,67.5,247.62,551.79,313.71,620.97,552.6800000000001,82.50999999999999,118.88000000000001,509.98,96.1,160.51999999999998,0.0,94.51,490.56,37.51,0.0
4880.0,0.0,48.01,274.54,33.0,0.0,0.0,189.13,540.26,189.44,19.51,343.76,583.66,215.74,495.17,464.46999999999997,114.58999999999999,157.46,456.41999999999996,93.6,79.58,0.0,12.0,378.32,64.64,0.0
4920.0,0.0,33.0,138.23000000000002,60.0,0.0,75.02000000000001,201.35,583.7299999999999,337.54,40.51,408.03,394.77,246.45000000000002,531.19,511.2,46.5,146.41,540.16,110.19999999999999,190.52999999999997,0.0,24.0,114.77,19.5,0.0
4960.0,0.0,27.01,330.39,36.11,0.0,6.0,127.94000000000001,464.27,255.5,35.120000000000005,308.5,562.0600000000001,238.75000000000003,623.36,388.41,48.6,127.66,367.40999999999997,179.26,198.03,0.0,13.5,377.47,92.25,0.0
5000.0,0.0,72.06,161.14,19.54,0.0,0.0,235.57999999999998,585.4300000000001,280.59,21.01,388.55,586.0,255.14999999999998,536.53,563.8399999999999,0.0,136.63,576.1,37.33,154.57999999999998,0.0,19.51,449.81,57.64,0.0
5040.0,0.0,144.01,339.46,106.50999999999999,0.0,42.0,372.9,900.17,415.4,114.01,267.21000000000004,694.7,301.77,691.35,608.16,91.51,243.64,602.6700000000001,182.83999999999997,345.19,0.0,112.50999999999999,485.94,43.51,0.0
5080.0,0.0,58.51,363.05,33.01,0.0,33.0,170.14,533.1099999999999,301.15999999999997,34.5,436.59999999999997,306.55,178.51,603.53,535.51,78.00999999999999,137.11,553.77,239.14,378.75,0.0,70.50999999999999,507.51,130.51999999999998,0.0
5120.0,0.0,39.0,233.17,96.02000000000001,0.0,81.00999999999999,163.64,606.59,402.06,88.14,399.36,587.4,186.14,629.4,542.96,54.019999999999996,222.63,300.34,224.23000000000002,510.02,0.0,178.54000000000002,522.51,45.03,0.0
5160.0,0.0,21.0,368.15,33.0,0.0,12.0,171.63,493.90000000000003,291.40999999999997,64.50999999999999,429.32,560.99,231.22,583.42,399.19,19.5,166.51999999999998,532.82,289.56,514.61,0.0,13.51,500.12,78.02000000000001,0.0
5200.0,0.0,39.0,204.29,46.5,0.0,54.0,252.84000000000003,384.23,432.1,52.5,436.85,450.20000000000005,208.63,593.0,562.36,55.5,159.20999999999998,481.48,255.85,317.29999999999995,0.0,46.5,534.49,54.01,0.0
5240.0,0.0,21.03,316.76,26.5,0.0,57.14,193.64999999999998,434.03,190.76,68.1,420.12,130.59,150.10999999999999,577.67,439.81,48.61,180.15,434.03,291.68,325.38,0.0,40.56,384.6,75.66,0.0
5280.0,0.0,48.0,325.89,39.0,0.0,24.0,76.77000000000001,575.44,307.53999999999996,34.56,79.7,472.73,186.21,417.76,614.66,48.01,183.13000000000002,511.56,233.34,361.64,0.0,126.09,518.76,25.509999999999998,0.0
5320.0,0.0,33.71,310.58,38.11,0.0,0.0,151.94,371.3,297.54999999999995,0.0,347.38,507.09,141.3,535.8199999999999,547.35,41.2,130.07,343.97,255.33999999999997,340.56,0.0,180.65,499.62,33.02,0.0
5360.0,0.0,19.5,412.65,0.0,0.0,60.08,171.09,475.68,292.57,77.18,529.59,426.32,105.07,388.88,583.88,12.01,244.62,547.7,109.54,349.55,0.0,42.03,477.08,66.01,0.0
5400.0,0.0,178.56,288.22,85.53999999999999,0.0,114.01999999999998,169.64,348.77,321.27,134.14999999999998,479.46999999999997,685.66,153.13,612.18,624.75,103.53,369.82,531.51,210.05,349.62,0.0,142.51999999999998,495.55,28.51,0.0
5440.0,0.0,63.01,406.55,40.5,0.0,19.5,91.50999999999999,534.1700000000001,321.63,79.51,361.32,343.73,253.65999999999997,517.88,621.36,66.01,200.14999999999998,568.31,255.16000000000003,393.11,0.0,166.52,555.13,63.01,0.0
5480.0,0.0,90.01,286.07,61.56,0.0,85.45,178.62,488.29999999999995,387.03999999999996,33.010000000000005,314.02,569.0300000000001,163.51,582.25,507.05999999999995,103.50999999999999,171.20999999999998,485.28,240.07999999999998,400.56000000000006,0.0,187.55,530.9,84.05,0.0
5520.0,0.0,165.66000000000003,463.0,18.0,0.0,108.1,121.52,517.68,195.09,40.5,429.6,255.26,246.10999999999999,555.51,457.18,12.0,239.77,518.37,202.52,571.6500000000001,0.0,93.01,534.94,85.68,0.0
5560.0,0.0,108.01,402.42999999999995,6.0,0.0,112.51,121.71,598.65,364.59,40.55,470.98,552.94,223.63,651.44,498.06,33.0,202.64999999999998,543.9,260.4,398.74,0.0,144.02,524.54,55.599999999999994,0.0
5600.0,0.0,63.01,415.68,12.0,0.0,12.0,144.03,463.77,144.12,63.61,454.0,540.24,246.21,540.29,414.32,27.09,151.7,388.75,254.13,585.13,0.0,210.73,540.6999999999999,85.66999999999999,0.0
5640.0,0.0,69.0,126.03,6.0,0.0,12.0,84.13000000000001,546.06,321.08,13.5,407.98,372.2,185.99,456.84000000000003,514.64,33.010000000000005,277.59000000000003,546.34,269.67,152.86,0.0,195.02,488.61,85.54,0.0
5680.0,0.0,78.14,376.75,33.03,0.0,12.0,172.93,402.39,97.72,6.0,304.69,481.76,195.29000000000002,526.34,336.42,49.6,201.42,520.9300000000001,211.41,309.09,0.0,57.16,385.01,54.63000000000001,0.0
5720.0,0.0,73.52,307.08,6.0,0.0,6.0,172.66,589.69,244.58,13.51,349.56,306.22999999999996,210.34,509.73,460.56,94.58,210.03,449.06,177.14,207.04,0.0,97.52,531.36,58.51,0.0
5760.0,0.0,54.02,284.44000000000005,21.0,0.0,49.52,259.88,554.9,411.18,70.52000000000001,291.49,693.12,349.7,658.1600000000001,309.5,126.00999999999999,225.04,505.30999999999995,251.63,285.11,0.0,165.1,377.31,91.57,0.0
5800.0,0.0,63.01,332.28000000000003,27.0,0.0,27.0,127.46,710.8499999999999,343.86,58.51,354.92,283.78,306.18,366.32,526.8,13.5,283.62,605.02,241.05,76.53,0.0,99.00999999999999,493.91,55.5,0.0
5840.0,0.0,60.0,278.78000000000003,76.52000000000001,0.0,103.61,103.52,532.86,418.5,105.01,226.92,618.45,246.02999999999997,552.19,453.81,40.5,446.27,625.09,157.64999999999998,226.53,0.0,55.51,262.5,42.0,0.0
5880.0,0.0,85.50999999999999,339.05,12.0,0.0,19.5,82.5,616.23,334.06000000000006,78.01,363.05,495.29,163.6,528.74,458.38,58.51,380.25,449.09,174.01999999999998,234.01999999999998,0.0,27.0,570.34,36.01,0.0
5920.0,0.0,33.0,160.72,54.61,0.0,6.01,171.31,586.23,438.65999999999997,52.510000000000005,161.66,544.97,163.52,598.5899999999999,558.48,46.510000000000005,425.15999999999997,567.51,199.60999999999999,165.77,0.0,67.52000000000001,594.23,54.0,0.0
5960.0,0.0,33.4,309.04,19.51,0.0,33.13,82.59,457.34,360.79999999999995,42.620000000000005,325.56,547.73,84.1,621.37,419.16,33.0,378.58000000000004,426.53,216.7,170.21,0.0,25.5,718.9300000000001,35.09,0.0
6000.0,0.0,12.01,336.81,18.0,0.0,13.5,97.25999999999999,614.4499999999999,364.55,48.01,106.56,450.62,156.12,396.24,503.18,6.0,456.08,604.93,157.66,129.12,0.0,25.5,797.5,48.0,0.0
6040.0,0.0,33.01,297.21,6.0,0.0,0.0,84.19,572.19,114.27000000000001,0.0,282.13,489.07,76.72999999999999,547.82,533.2,26.11,552.6999999999999,434.57,247.72,265.53000000000003,0.0,53.14,583.15,36.129999999999995,0.0
6080.0,0.0,115.56,238.7,6.0,0.0,6.0,148.8,1033.6100000000001,322.64,57.019999999999996,244.79999999999998,273.15,95.0,565.9,482.22,84.05,453.26,488.01,269.15999999999997,138.25,0.0,0.0,675.36,73.52,0.0
6120.0,0.0,40.5,252.21,91.50999999999999,0.0,13.5,156.07,366.2,476.84999999999997,99.05,318.65,640.29,174.01,625.1,522.53,76.50999999999999,627.02,387.42999999999995,380.23,285.05,0.0,33.0,743.19,99.04999999999998,0.0
6160.0,0.0,93.01,355.56,6.0,0.0,93.04,174.04,553.26,291.40999999999997,40.5,303.03,807.5899999999999,141.01999999999998,430.34999999999997,524.3100000000001,48.01,351.23,574.72,284.15,258.04,0.0,91.50999999999999,843.8699999999999,158.16,0.0
6200.0,0.0,37.56,414.53,82.50999999999999,0.0,75.0,84.1,538.3000000000001,439.59000000000003,52.5,226.95,706.8399999999999,163.51,584.2,565.76,70.50999999999999,597.08,533.0,326.23,321.05,0.0,99.00999999999999,948.71,63.52,0.0
6240.0,0.0,100.51,421.57,27.0,0.0,12.0,111.66999999999999,642.22,187.55,70.50999999999999,339.04,419.78,118.61,586.86,486.48,28.5,612.84,472.81,360.42,274.58,0.0,121.50999999999999,956.29,99.6,0.0
6280.0,0.0,81.00999999999999,348.81,42.01,0.0,18.0,126.05000000000001,486.87,401.53000000000003,40.51,242.48,514.77,178.6,492.13,542.1800000000001,42.01,603.6999999999999,548.66,395.29,164.73000000000002,0.0,127.51,986.26,42.01,0.0
6320.0,0.0,94.61,357.2,12.0,0.0,19.5,114.25,456.59,270.15999999999997,13.5,362.96,496.59,120.14,1045.3700000000001,542.91,35.09,539.17,486.5700000000001,374.15999999999997,229.53,0.0,211.52999999999997,729.1399999999999,63.01,0.0
6360.0,0.0,93.03,480.06,13.55,0.0,19.5,40.55,510.24,310.33000000000004,46.5,320.55,469.78999999999996,178.71,594.14,590.01,58.51,588.77,598.75,402.65,108.15,0.0,180.03,651.61,76.6,0.0
6400.0,0.0,130.52,368.61,12.02,0.0,17.74,85.60999999999999,650.6899999999999,294.33,49.629999999999995,342.22,495.19,127.61,565.0600000000001,598.41,39.620000000000005,696.8299999999999,318.27,489.28000000000003,205.52,0.0,199.53000000000003,1054.29,33.010000000000005,0.0
6440.0,0.0,48.05,451.57,12.01,0.0,0.0,105.31,510.53000000000003,265.61,31.51,448.57,309.39,66.1,666.3000000000001,586.28,84.02000000000001,638.5999999999999,509.67,546.78,240.10000000000002,0.0,207.03000000000003,774.98,129.06,0.0
6480.0,0.0,165.05,390.34,82.5,0.0,57.01,147.04,603.4,300.18,141.01,351.25,636.1899999999999,312.13,664.74,802.95,129.01,821.89,518.8,516.8299999999999,381.05,0.0,322.54,554.27,238.57999999999998,0.0
6520.0,0.0,70.50999999999999,495.98,6.0,0.0,18.009999999999998,126.01,600.13,298.88,78.02,414.05,299.65,148.65,525.81,759.81,57.01,486.3,740.75,656.47,324.06,0.0,309.04,573.03,205.77,0.0
6560.0,0.0,90.02999999999999,572.53,90.02,0.0,65.84,253.66,310.78000000000003,446.94,46.5,407.27,593.9,261.12999999999994,664.21,850.3299999999999,103.51,695.76,759.13,611.35,366.06000000000006,0.0,279.03000000000003,549.39,127.51,0.0
6600.0,0.0,36.01,492.07,19.53,0.0,40.5,240.14999999999998,561.66,365.04,27.0,391.57,538.64,238.66,629.66,747.62,78.00999999999999,787.2700000000001,845.51,567.41,384.06,0.0,309.03999999999996,533.01,93.01,0.0
6640.0,0.0,120.03,499.31,6.0,0.0,52.5,135.13,670.7,394.56000000000006,82.50999999999999,300.27,514.8399999999999,298.64,629.8000000000001,497.46,51.08,808.71,647.53,575.17,382.73,0.0,372.09,576.63,75.00999999999999,0.0
6680.0,0.0,115.57,349.74,18.0,0.0,34.5,144.11,543.37,404.36,55.5,401.03,572.0500000000001,298.89,675.62,396.66,48.01,859.5699999999999,1170.9,471.84999999999997,378.06000000000006,0.0,451.57000000000005,642.31,70.50999999999999,0.0
6720.0,0.0,167.97,468.07,12.02,0.0,61.510000000000005,178.22,583.6800000000001,381.24,123.56,451.48,417.98,230.62,738.39,583.0,60.0,1000.4599999999999,641.18,565.36,225.04000000000002,0.0,459.06000000000006,512.27,40.510000000000005,0.0
6760.0,0.0,33.61,467.73,26.07,0.0,22.61,185.67,643.48,159.77,85.50999999999999,342.36,567.78,219.31,727.59,601.62,27.6,1107.96,648.6400000000001,638.46,360.03,0.0,454.02,445.04999999999995,92.12,0.0
6800.0,0.0,13.51,454.63,21.02,0.0,25.5,171.68,681.61,351.78999999999996,150.91,97.66000000000001,539.18,165.19,688.05,652.5999999999999,114.05000000000001,972.9300000000001,744.72,749.36,384.04,0.0,249.1,509.99,18.0,0.0
6840.0,0.0,76.50999999999999,401.26000000000005,181.97000000000003,0.0,121.56,408.67,660.52,471.67999999999995,211.52,495.45000000000005,791.23,261.13,643.34,658.56,178.54,1232.7,793.08,785.21,484.55,0.0,493.73,595.94,135.02,0.0
6880.0,0.0,93.02,519.11,0.0,0.0,33.0,306.64,630.74,353.43,118.63999999999999,547.86,744.79,208.64,525.4,602.5,21.13,1078.22,747.49,681.35,433.54,0.0,205.6,639.33,85.50999999999999,0.0
6920.0,0.0,73.57,280.55,99.01,0.0,82.50999999999999,416.15999999999997,533.55,536.17,142.51,591.37,818.3399999999999,193.64999999999998,574.7,630.76,69.00999999999999,1228.3799999999999,726.11,755.31,520.6,0.0,410.75,692.0899999999999,39.010000000000005,0.0
6960.0,0.0,93.01,461.68,18.0,0.0,27.0,417.65999999999997,533.35,447.66999999999996,100.61,436.9,774.88,171.14,582.3100000000001,469.2000000000001,78.01,1126.47,797.71,654.8,501.82,0.0,415.03999999999996,792.97,21.0,0.0
7000.0,0.0,54.03,503.13,6.0,0.0,36.0,425.17,467.56,513.66,115.52000000000001,424.88,803.74,201.17,527.52,580.65,126.01,1307.16,747.4300000000001,726.7,529.57,0.0,499.56000000000006,770.5,46.5,0.0
7040.0,0.0,69.58,399.98,27.11,0.0,6.0,396.65999999999997,449.16,434.27,58.6,384.40999999999997,751.29,171.81,625.96,533.35,113.15,1265.05,842.5,568.92,483.34999999999997,0.0,466.56000000000006,779.6600000000001,32.08,0.0
7080.0,0.0,27.0,520.31,25.5,0.0,47.45,351.75,665.49,484.78999999999996,115.62,480.06,776.6899999999999,171.14,630.17,498.1,204.63,1359.51,759.78,711.13,219.71,0.0,370.55,838.2,6.0,0.0
7120.0,0.0,49.629999999999995,515.3299999999999,19.57,0.0,7.59,348.09000000000003,732.52,547.55,109.51,306.82,706.0799999999999,135.32999999999998,627.2199999999999,381.4,222.63,1358.0,596.2700000000001,703.96,483.98,0.0,379.55,883.02,78.26,0.0
7160.0,0.0,12.0,532.61,0.0,0.0,6.02,413.3,639.64,437.16999999999996,34.510000000000005,468.07,701.75,222.04000000000002,561.06,555.74,245.13,1413.59,575.52,862.86,495.82,0.0,414.13,486.3,100.53,0.0
